files,labels,onsets,offsets
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,4967.50566893424,5017.91383219955
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,5044.69387755102,5103.85487528345
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,5122.83446712018,5292.87981859411
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,5327.4149659864,5417.2335600907
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,5433.62811791383,5589.72789115646
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,5642.8798185941,5741.26984126984
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,5767.89115646259,5902.72108843537
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,5968.61678004535,6029.27437641723
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,6040.31746031746,6217.41496598639
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,6256.48526077098,6345.39682539683
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,6360.90702947846,6511.40589569161
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,7034.17233560091,7086.19047619048
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,7253.1746031746,7308.34467120181
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,7334.3537414966,7398.57142857143
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,7417.12018140589,7591.79138321995
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,7637.18820861678,7721.56462585034
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,7737.30158730159,7894.28571428571
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,8563.01587301587,8615.3514739229
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,8786.91609977324,8834.3537414966
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,8869.38775510204,8932.51700680272
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,8947.70975056689,9119.20634920635
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,9151.26984126984,9244.82993197279
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,9260.589569161,9416.78004535148
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,9638.18594104308,9695.53287981859
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,9762.06349206349,9826.03174603175
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,9841.92743764172,10020.8616780045
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,10049.0022675737,10144.4444444444
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,10155.6689342404,10309.1609977324
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,10364.8299319728,10461.7006802721
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,10492.8571428571,10622.358276644
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,10702.2448979592,10762.2675736961
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,10779.3424036281,10952.7210884354
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,10987.6870748299,11083.0612244898
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,11097.4829931973,11254.693877551
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,11705.4648526077,11762.947845805
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,11930.2947845805,11988.5941043084
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,12010.1814058957,12072.7664399093
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,12092.8344671202,12265.5782312925
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,12298.2993197279,12391.79138322
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,12402.970521542,12557.4376417234
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,13529.2743764172,13581.0430839002
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,13683.4920634921,13740.0680272109
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,13789.9319727891,13845.3741496599
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,13866.2358276644,13925.3968253968
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,13944.8979591837,14117.4829931973
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,14150.3401360544,14240.0680272109
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,14256.0317460317,14409.977324263
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,15128.5714285714,15186.1451247166
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,15297.5963718821,15384.3083900227
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,15466.0090702948,15513.3333333333
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,15539.977324263,15601.1337868481
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,15619.6371882086,15791.79138322
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,15830.3174603175,15916.2131519274
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,15932.7437641723,16083.537414966
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,16143.7188208617,16237.052154195
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,16259.7505668934,16391.6553287982
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,16457.619047619,16519.7052154195
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,16536.6439909297,16711.4965986395
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,16743.6281179138,16835.7823129252
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,16850.6575963719,17000.0680272109
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,17069.6825396825,17163.8775510204
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,17188.3219954649,17320.4081632653
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,17389.387755102,17439.410430839
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,17466.9614512472,17523.8095238095
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,17547.0975056689,17719.410430839
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,17757.7324263039,17850.4761904762
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,17864.1950113379,18020.4081632653
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,18115.0793650794,18168.798185941
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,18356.1224489796,18405.6462585034
G402_43362.24538808_9_19_6_48_58.wav.not.mat,n,18458.3437247483,18484.4309758171
G402_43362.24538808_9_19_6_48_58.wav.not.mat,n,18513.4168103379,18535.1561862285
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,18577.8231292517,18630.6349206349
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,18656.8480725624,18718.3446712018
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,18735.6235827664,18905.9410430839
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,18948.2766439909,19039.0476190476
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,19054.9659863946,19204.5578231293
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,19512.4943310658,19564.8526077097
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,19703.0385487528,19753.0612244898
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,19778.8662131519,19841.7006802721
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,19858.1632653061,20029.3197278912
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,20065.3514739229,20156.6439909297
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,20172.5170068027,20325.7823129252
G402_43362.24538808_9_19_6_48_58.wav.not.mat,s,20605.1020408163,20656.6439909297
G402_43362.24538808_9_19_6_48_58.wav.not.mat,n,21383.2199546485,21430.9977324263
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,0.0453514739229025,84.5804988662131
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,343.015873015873,400.725623582766
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,577.02947845805,633.582766439909
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,699.977324263039,762.585034013605
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,831.065759637188,893.424036281179
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,933.242630385487,988.707482993197
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,1015.3514739229,1079.04761904762
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,1093.65079365079,1265.03401360544
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,1302.92517006803,1389.68253968254
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,1412.67573696145,1565.10204081633
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,1943.04456537419,1996.95035727854
G402_43362.24581531_9_19_6_49_41.wav.not.mat,n,2007.46856057694,2088.32724843346
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,2127.91383219955,2186.46258503401
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,2202.01814058957,2377.95918367347
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,2418.27664399093,2505.19274376417
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,2520.589569161,2677.80045351474
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,2963.28798185941,3015.48752834467
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,3065.57823129252,3114.53514739229
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,3143.74149659864,3206.2358276644
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,3223.33333333333,3404.26303854875
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,3437.5283446712,3529.34240362812
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,3547.46031746032,3702.83446712018
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,3757.43764172336,3854.21768707483
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,3889.0022675737,4023.90022675737
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,4086.50793650794,4142.72108843537
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,4165.3514739229,4339.45578231293
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,4373.83219954648,4470.65759637188
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,4482.19954648526,4637.30158730159
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,5005.89569160998,5064.01360544218
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,5160.65759637188,5205.48752834467
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,5234.87528344671,5304.48979591837
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,5313.19727891156,5488.79818594104
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,5525.21541950113,5616.96145124717
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,5631.02040816327,5782.72108843537
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,5846.32653061224,5934.92063492064
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,5962.40362811791,6098.61678004535
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,6153.4693877551,6217.77777777778
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,6230.22675736961,6402.65306122449
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,6441.5873015873,6533.7641723356
G402_43362.24581531_9_19_6_49_41.wav.not.mat,s,6547.05215419501,6705.78231292517
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,234.0589569161,312.063492063492
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,423.718820861678,474.240362811791
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,527.891156462585,584.353741496599
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,639.569160997732,687.006802721088
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,717.641723356009,776.122448979592
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,790.975056689342,962.743764172336
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,1001.92743764172,1097.14285714286
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,1109.75056689342,1258.57142857143
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,1321.11111111111,1413.40136054422
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,1430.2947845805,1569.95464852608
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,1628.04988662132,1685.41950113379
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,1704.78458049887,1875.14739229025
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,1913.80952380952,2006.34920634921
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,2020.77097505669,2176.80272108844
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,2238.00453514739,2327.61904761905
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,2351.36054421769,2478.52607709751
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,2552.26757369615,2610.52154195011
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,2630.72562358277,2805.62358276644
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,2839.410430839,2932.26757369615
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,2944.69387755102,3102.19954648526
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,3238.16326530612,3288.59410430839
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,3354.78458049887,3414.28571428571
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,3432.56235827664,3608.45804988662
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,3642.99319727891,3732.78911564626
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,3744.67120181406,3905.9410430839
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,4071.20181405896,4124.0589569161
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,4283.67916178579,4311.7204706779
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,4359.04761904762,4408.91156462585
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,4437.02947845805,4502.72108843537
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,4517.27891156463,4687.73242630385
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,4722.85714285714,4815.07936507936
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,4833.99092970522,4990.40816326531
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,5044.46712018141,5133.69614512472
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,5160.36281179138,5299.97732426304
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,5562.40362811791,5617.75510204082
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,5670.09070294785,5721.2925170068
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,5746.2358276644,5805.98639455782
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,5825.98639455782,6002.97052154195
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,6036.05442176871,6125.71428571429
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,6137.91383219955,6292.81179138322
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,6400.49886621315,6450.68027210884
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,6658.54875283447,6707.27891156463
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,6737.2335600907,6799.45578231293
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,6817.84580498866,6988.16326530612
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,7025.01133786848,7116.07709750567
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,7132.97052154195,7292.08616780045
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,7373.60544217687,7466.32653061224
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,7477.41496598639,7616.16780045352
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,7684.96598639456,7745.53287981859
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,7762.8798185941,7933.1746031746
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,7975.19274376417,8069.29705215419
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,8079.86394557823,8234.67120181406
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,8375.39682539683,8431.22448979592
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,8585.2380952381,8668.95691609977
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,8731.31519274376,8789.34240362812
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,8803.03854875283,8973.74149659864
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,9011.5873015873,9100.70294784581
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,9115.37414965986,9267.8231292517
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,9539.13832199546,9641.54195011338
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,9865.78231292517,9921.90476190476
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,9952.08616780045,10013.1065759637
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,10028.7301587302,10204.4217687075
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,10242.4716553288,10338.5487528345
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,10351.5419501134,10506.2358276644
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,10842.7437641723,10899.1156462585
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,11150.9977324263,11239.977324263
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,11414.8299319728,11465.4648526077
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,11490.3174603175,11554.1723356009
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,11571.9954648526,11741.3151927438
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,11777.5963718821,11874.6258503401
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,11888.2766439909,12040.8843537415
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,12104.5804988662,12193.9682539683
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,12210.3628117914,12343.3786848073
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,12706.5079365079,12792.7664399093
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,13029.6371882086,13115.7369614512
G402_43362.24595886_9_19_6_49_55.wav.not.mat,s,13593.0612244898,13684.9659863946
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,10.952380952381,104.263038548753
G402_43362.24657766_9_19_6_50_57.wav.not.mat,n,387.306997472192,529.110374950634
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,890.680272108843,945.238095238095
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,1010.7029478458,1072.7664399093
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,1137.70975056689,1200.7029478458
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,1270.74829931973,1330.11337868481
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,1357.73242630385,1421.36054421769
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,1432.67573696145,1608.48072562358
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,1647.41496598639,1745.91836734694
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,1756.34920634921,1908.45804988662
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,1964.48979591837,2061.90476190476
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,2094.03628117914,2223.90022675737
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,2279.50113378685,2342.97052154195
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,2354.53514739229,2535.3514739229
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,2566.98412698413,2661.11111111111
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,2675.3514739229,2832.33560090703
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,2885.32879818594,2974.14965986395
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,2994.17233560091,3133.10657596372
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,3199.77324263039,3266.57596371882
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,3274.80725623583,3455.28344671202
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,3484.6485260771,3578.61678004535
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,3594.98866213152,3751.63265306122
G402_43362.24657766_9_19_6_50_57.wav.not.mat,n,4594.14052933265,4654.91340539484
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,5224.9433106576,5315.80498866213
G402_43362.24657766_9_19_6_50_57.wav.not.mat,n,5897.38109377739,5985.16413697833
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,6404.17233560091,6483.33333333333
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,6522.19954648526,6657.5283446712
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,6725.60090702948,6793.96825396825
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,6813.33333333333,6876.87074829932
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,6888.63945578231,7061.81405895692
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,7098.79818594104,7190.15873015873
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,7197.07482993197,7353.4693877551
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,7409.1156462585,7506.16780045351
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,7534.48979591837,7665.0566893424
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,7722.74376417234,7781.31519274376
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,7793.85487528345,7976.37188208617
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,8010.04535147392,8102.49433106576
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,8119.75056689342,8277.80045351474
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,8391.2925170068,8449.79591836735
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,8859.68253968254,8954.80725623583
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,9068.23129251701,9122.01814058957
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,9155.19274376417,9213.71882086168
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,9227.80045351474,9407.86848072562
G402_43362.24657766_9_19_6_50_57.wav.not.mat,s,9439.68253968254,9526.96145124717
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,0.0453514739229025,77.1428571428571
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,699.478458049887,787.460317460317
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,1533.53741496599,1614.01360544218
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,1786.96145124717,1844.89795918367
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,1913.19727891156,1971.04308390023
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,2038.63945578231,2097.95918367347
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,2145.57823129252,2200.83900226757
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,2226.8253968254,2287.55102040816
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,2300.13605442177,2472.8798185941
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,2514.24036281179,2604.37641723356
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,2614.82993197279,2773.28798185941
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,3726.84807256236,3822.90249433107
G402_43362.24695474_9_19_6_51_35.wav.not.mat,n,4006.89972651684,4034.89074686806
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,4728.1179138322,4819.43310657596
G402_43362.24695474_9_19_6_51_35.wav.not.mat,n,5122.67971017255,5149.70552292546
G402_43362.24695474_9_19_6_51_35.wav.not.mat,n,6576.64399092971,6622.69841269841
G402_43362.24695474_9_19_6_51_35.wav.not.mat,n,7390.31746031746,7450.61224489796
G402_43362.24695474_9_19_6_51_35.wav.not.mat,n,7942.15419501134,7988.86621315193
G402_43362.24695474_9_19_6_51_35.wav.not.mat,n,8136.05442176871,8204.33106575964
G402_43362.24695474_9_19_6_51_35.wav.not.mat,n,8312.72108843537,8347.43764172336
G402_43362.24695474_9_19_6_51_35.wav.not.mat,n,8359.63718820862,8474.42176870748
G402_43362.24695474_9_19_6_51_35.wav.not.mat,n,8919.09297052154,8959.56916099773
G402_43362.24695474_9_19_6_51_35.wav.not.mat,n,9308.04988662131,9350.79365079365
G402_43362.24695474_9_19_6_51_35.wav.not.mat,n,10017.029478458,10059.5238095238
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,11058.4126984127,11141.8594104308
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,11229.7732426304,11291.6326530612
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,11354.3537414966,11405.7369614512
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,11437.5736961451,11498.4807256236
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,11515.0793650794,11680.3174603175
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,11728.6621315193,11813.8321995465
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,11836.4172335601,11985.3741496599
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,12032.9024943311,12123.4920634921
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,12168.7528344671,12233.6507936508
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,12247.5056689342,12420.6575963719
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,12456.8934240363,12546.0997732426
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,12557.6870748299,12712.0634920635
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,12769.433106576,12866.0317460317
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,12887.3015873016,13032.1315192744
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,13202.2675736961,13258.1632653061
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,13306.7800453515,13355.0566893424
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,13379.2290249433,13443.1292517007
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,13454.8526077098,13633.7414965986
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,13665.6235827664,13765.2607709751
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,13775.0566893424,13927.2108843537
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,13986.2131519274,14081.79138322
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,14104.9206349206,14245.3287981859
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,14307.4376417234,14368.0272108844
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,14386.1451247166,14556.6439909297
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,15614.9886621315,15665.873015873
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,15737.5963718821,15794.9433106576
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,15849.2517006803,15900.0907029478
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,15925.9637188209,15986.7346938776
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,16004.0362811791,16172.7210884354
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,16209.9546485261,16299.2517006803
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,16310.022675737,16463.6734693878
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,16522.2675736961,16617.7097505669
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,16632.5850340136,16765.4648526077
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,16827.074829932,16888.2993197279
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,16901.8820861678,17076.7346938776
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,17112.0408163265,17202.4489795918
G402_43362.24695474_9_19_6_51_35.wav.not.mat,s,17215.1247165533,17371.5419501134
